GeneID	Length
rpap3	2256
rpe	1247
rpe65a	2144
rpf1	1844
rpf2	1282
rpgra	6069
rpgrb	3926
rpgrip1	4055
rph3aa	2851
rpia	4300
rpl10	791
rpl10a	815
rpl11	660
rpl12	720
rpl13	827
rpl14	568
rpl15	788
rpl17	611
rpl18	655
rpl18a	696
rpl19	749
rpl21	630
rpl22	543
rpl22l1	590
rpl23	590
rpl23a	625
rpl24	632
rpl26	611
rpl27a	549
rpl28	520
rpl29	403
rpl3	1339
rpl30	519
rpl31	542
rpl32	575
rpl34	509
rpl35	530
rpl35a	541
rpl36	468
rpl36a	540
rpl37	461
rpl37a	508
rpl39	506
rpl4	1235
rpl6	806
rpl7	850
rpl7a	1045
rpl7l1	1353
rpl8	1019
rpl9	969
rplp0	1200
rplp1	533
rplp2	538
rplp2l	525
rpn1	2911
rpn2	2594
rpp14	1380
rpp21	2314
rpp25b	2541
rpp25l	1646
rpp38	2710
rpp40	1675
rprd1b	2973
rprd2a	5135
rprd2b	6099
rprml	1147
rps10	660
rps11	691
rps12	556
rps13	584
rps14	695
rps15	679
rps15a	771
rps16	611
rps19	532
rps19bp1	1049
rps20	531
rps21	435
rps23	592
rps24	655
rps27.1	596
rps27a	644
rps27l	549
rps28	438
rps3	918
rps3a	912
rps4x	1538
rps5	772
rps6	958
rps6ka1	5181
rps6ka4	5487
rps6ka5	8300
rps6kal	3606
rps6kb1a	6327
rps6kb1b	2433
rps6kc1	5372
rps6kl1	3033
rps7	847
rps8a	794
rps9	809
rpsa	1154
rptor	7283
rpusd1	1496
rpusd2	2170
rpusd4	1647
rpz2	1440
rpz4	3043
rrad	1969
rraga	1809
rragca	3145
rragd	4170
rras	3008
rras2	2884
rrbp1a	4455
rrbp1b	3007
rreb1a	10247
rrh	1709
rrm2b	1624
rrn3	1882
rrp12	4439
rrp15	1457
rrp36	1659
rrp7a	953
rrp8	2164
rrp9	1740
rrs1	1336
rs1a	2270
rsad1	1974
rsad2	2279
rsf1a	9020
rsf1b.1	8031
rskra	2024
rskrb	2916
rsl1d1	1314
rsl24d1	852
rsph1	1171
rsph10b	2455
rsph14	1204
rsph3	1234
rsph4a	1813
rsph9	1056
rspo1	3747
rspo2	3652
rspo3	2597
rspry1	4786
rsrc2	2001
rsrp1	2706
rsu1	2026
rtbdn	3788
rtca	1386
rtcb	2601
rtel1	4154
rtf1	3225
rtf2	2239
rtkn	3382
rtkn2a	4337
rtn1a	3511
rtn2a	4034
rtn2b	1350
rtn3	1577
rtn4a	4842
rtn4ip1	2033
rtn4r	2889
rtn4rl1b	4434
rtn4rl2a	2537
rtn4rl2b	2296
rtraf	1247
rttn	7021
rubcn	1599
rubcnl	2255
rufy1	2899
rufy2	5929
rufy3	3613
rundc3aa	2256
rundc3b	2901
runx1	3667
runx1t1	6735
runx2a	1406
runx2b	4157
runx3	4570
rusc1	7541
rusc2	8402
rusf1	1525
ruvbl1	1723
ruvbl2	1782
rwdd	1254
rwdd1	1383
rwdd2b	2027
rwdd3	1250
rx1	4371
rx2	1124
rx3	2086
rxfp1	4748
rxfp2a	2861
rxfp3	1613
rxfp3.2b	1307
rxfp3.3a2	2244
rxrba	7655
rxrbb	3360
rxrgb	2009
rxylt1	2006
ryk	3392
ryr1b	17161
ryr2a	13463
ryr2b	15279
ryr3	15694
s100a1	665
s100a10a	549
s100a11	583
s100b	1918
s100s	392
s100t	734
s100u	4594
s100v2	2234
s100z	891
s1pr1	4397
s1pr2	3547
s1pr3a	2844
s1pr4	1686
s1pr5b	2146
saal1	1882
sac3d1	1773
sacm1la	4189
sacm1lb	3978
sacs	14610
sae1	1342
safb	3307
saga	1433
sall1a	5959
sall2	6204
sall3a	5131
sall3b	6567
sall4	4904
samd10a	3147
samd10b	2431
samd11	5518
samd12	6991
samd13	1473
samd14	2011
samd1a	2781
samd1b	7282
samd4a	8974
samd7	2062
samd9l	6104
samhd1	3104
samm50	1686
samm50l	2434
samsn1a	2604
samsn1b	2042
sap130a	5090
sap18	751
sap30bp	1517
sap30l	3099
sapcd1	934
sapcd2	3115
sar1aa	1571
sar1ab	1989
sar1b	2496
saraf	1349
sardh	6942
sarm1	4771
sarnp	1881
sars1	2389
sars2	1916
sart1	2707
sart3	3911
sash1a	8954
sash1b	4080
sash3	1781
sass6	2223
sat2b	809
satb1a	2240
satb2	4164
sav1	2781
saysd1	1257
sb:cb1058	2345
sb:cb288	1168
sbds	1289
sbf1	9780
sbf2	6695
sbk3	1202
sbno1	7230
scaf1	4359
scaf11	4751
scaf4a	6395
scaf8	6072
scai	9207
scamp2	3042
scamp2l	3069
scamp3	2215
scamp4	2286
scamp5a	3735
scap	9702
scaper	5517
scara3	4928
scara5	6989
scarb2a	5405
scarb2c	3099
scarf1	3823
scarf2	6465
sccpdhb	2547
scd	3136
scdb	2863
scel	2289
scfd1	2048
scfd2	2672
scg2a	2152
scg2b	3139
scg3	2646
scgn	1433
schip1	3395
scin	2641
scinla	2992
scinlb	2943
sclt1	2423
scly	1329
scml2	5976
scml4	1788
scn1ba	1550
scn1bb	2689
scn1laa	8289
scn1lab	8924
scn2b	5042
scn3b	2387
scn4aa	6986
scn4ab	6190
scn4ba	5213
scn4bb	1260
scn8aa	10139
scn8ab	10484
scnm1	1250
scospondin	17815
scp2a	2207
scp2b	1221
scpep1	1568
scpp1	1161
scpp5	767
scpp7	852
scrib	8093
scrn2	2644
scrn3	1490
scrt2	963
scube1	7061
scube2	4421
scube3	6038
scxa	1869
scyl1	4064
scyl2	6156
scyl3	3255
sdad1	2358
sdc2	3346
sdc3	5460
sdc4	4015
sdcbp2	2789
sdccag8	2728
sde2	1791
sdf2	1657
sdf2l1	1273
sdf4	2727
sdha	2717
sdhaf1	1018
sdhaf2	1167
sdhaf3	770
sdhaf4	728
sdhb	1444
sdhc	690
sdhdb	2362
sdk1b	8175
sdk2a	8482
sdk2b	8637
sdr39u1	1996
sdr42e1	1708
sdr42e2	2193
sdsl	1296
sec11a	1107
sec13	2137
sec14l7	1741
sec14l8	5944
sec16a	8440
sec16b	4656
sec22a	4685
sec22ba	1266
sec22bb	999
sec22c	3957
sec23b	3450
sec23ip	3265
sec24a	5233
sec24b	4746
sec24c	4651
sec24d	3916
sec31a	7075
sec31b	5095
sec61b	887
sec61g	510
sec62	4554
sec63	4744
secisbp2l	5637
seh1l	1795
sel1l	4603
selenoe	670
selenof	1418
selenoi	6166
selenok	720
selenol	2069
selenom	1166
selenon	3768
selenoo1	3284
selenoo2	3508
selenop	2647
selenop2	1382
selenos	1417
selenot1a	1244
selenot2	1192
selp	2818
sema3aa	5747
sema3ab	3078
sema3b	7083
sema3bl	3624
sema3c	3940
sema3d	4415
sema3e	5192
sema3fa	5084
sema3fb	5151
sema3h	2493
sema4ab	4768
sema4ba	5462
sema4bb	6293
sema4c	6295
sema4d	5197
sema4e	3178
sema4f	4170
sema4gb	4505
sema5a	5365
sema5ba	6581
sema6a	6648
sema6bb	10167
sema6dl	6395
sema6e	6848
sema7a	4881
senp2	3089
senp3b	3597
senp5	4019
senp6a	3896
senp7	5398
senp8	1554
sephs1	2483
sepsecs	4379
sept10	3289
sept2	2312
sept3	2489
sept4b	4069
sept5a	2679
sept5b	2017
sept6	5230
sept7b	2733
sept9b	3428
serac1	2793
serbp1a	2657
serf2	702
sergef	2452
serhl	3648
serinc1	2234
serinc2	1909
serinc2l	3057
serinc4	2274
serinc5	3570
serp2	820
serpina10a	3254
serpinc1	1853
serpind1	1883
serpine1	1705
serpine2	2015
serpine3	2001
serpinf1	2180
serpinf2b	2473
serping1	2192
serpinh1a	2814
serpinh1b	2078
serpinh2	3030
serpini1	2630
sertad2b	5944
sertad3	3222
sesn1	4765
sesn2	2865
sestd1	4307
setbp1	9876
setd1a	9004
setd1ba	7727
setd2	10197
setd3	2196
setd4	2412
setd5	6162
setd6	1745
setd7	1786
setd9	1103
setdb1a	2056
setdb1b	4345
setdb2	2218
setmar	2111
sez6l2	4406
sf1	2967
sf3a1	6598
sf3a2	1288
sf3a3	1857
sf3b1	6511
sf3b2	2869
sf3b3	4713
sf3b4	1417
sf3b5	777
sf3b6	927
sfi1	4036
sfmbt1	4457
sfmbt2	3984
sfpq	2806
sfr1	1131
sfrp2	2091
sfrp2l	2740
sfrp5	2772
sfswap	4915
sft2d1	1269
sft2d3	1170
sftpbb	1532
sfxn2	2136
sfxn3	4836
sfxn4	2001
sfxn5a	4579
sfxn5b	1517
sgca	1506
sgcb	4562
sgcd	7050
sgce	1883
sgcg	3586
sgf29	1716
sgip1a	7213
sgip1b	6774
sgk1	3401
sgk2a	2352
sgk2b	1813
sgk3	2603
sgms2a	2547
sgpl1	4093
sgpp1	1796
sgpp2	1516
sgsh	1948
sgsm1a	4435
sgsm1b	6537
sgsm2	6663
sgta	1913
sgtb	1886
sh2b1	5613
sh2b3	3179
sh2d3ca	6577
sh2d5	2593
sh3bgr	2156
sh3bgrl	3164
sh3bgrl2	2357
sh3bgrl3	3169
sh3bp1	3644
sh3bp2	4352
sh3bp5a	1914
sh3bp5la	3093
sh3bp5lb	5503
sh3d19	3487
sh3d21	3388
sh3gl1b	3304
sh3gl2a	3796
sh3gl3a	2301
sh3gl3b	2013
sh3glb1a	2335
sh3glb2a	4823
sh3kbp1	4358
sh3pxd2aa	11150
sh3pxd2ab	5178
sh3rf1	6842
sh3rf2	3330
sh3tc2	5210
shank1	10962
shank3a	7243
shank3b	6613
sharpin	2349
shbg	1928
shc1	10158
shc2	4296
shc3	6202
shcbp1	2923
shda	2484
shdb	4178
she	2807
shha	1808
shisa3	1914
shisa4	2454
shisa8b	2232
shisa9b	2452
shisal1b	6675
shkbp1	2300
shld2	3265
shmt1	2088
shmt2	3201
shoc2	6739
shox	3167
shox2	2181
shpk	2428
shprh	5589
shq1	2208
shroom1	7450
shroom2a	6616
shroom3	10683
shroom4	10569
shrprbck1r	3637
shtn1	2969
shtn2	2354
shtn3	4872
si	5835
si:busm1-163l24.3	3789
si:busm1-52i16.2	1264
si:busm1-57f23.1	1897
si:cabz01007794.1	2582
si:cabz01007802.1	2870
si:cabz01007807.1	4639
si:cabz01068815.1	2006
si:cabz01071907.1	2413
si:cabz01074946.1	1229
si:cabz01076231.1	1155
si:cabz01090165.1	1455
si:cabz01093077.1	2013
si:cabz01101003.1	5513
si:ch1073-126c3.2	1682
si:ch1073-13h15.3	2892
si:ch1073-145m9.1	1152
si:ch1073-15f19.2	2172
si:ch1073-174d20.2	5734
si:ch1073-184j22.2	2234
si:ch1073-224n8.1	5281
si:ch1073-228b5.2	1246
si:ch1073-280e3.1	3912
si:ch1073-284b18.2	4661
si:ch1073-303d10.1	1323
si:ch1073-335m2.2	10857
si:ch1073-358c10.1	2320
si:ch1073-390k14.1	3571
si:ch1073-396h14.1	2681
si:ch1073-416d2.3	1627
si:ch1073-416d2.4	1534
si:ch1073-416j23.1	4064
si:ch1073-44g3.1	1740
si:ch1073-456m8.1	3327
si:ch1073-459j12.1	4769
si:ch1073-513e17.1	3117
si:ch1073-70f20.1	632
si:ch1073-90m23.1	1995
si:ch211-102c2.8	4371
si:ch211-102l7.3	2658
si:ch211-105c13.3	708
si:ch211-106a19.1	7204
si:ch211-106e7.2	4647
si:ch211-106h11.1	4913
si:ch211-106h11.3	2820
si:ch211-106h4.4	7291
si:ch211-106k21.5	1799
si:ch211-107m4.1	2611
si:ch211-107n13.1	5380
si:ch211-107o10.3	2380
si:ch211-10a23.2	960
si:ch211-110p13.9	1438
si:ch211-112c15.8	2624
si:ch211-113d22.2	1207
si:ch211-113e8.10	3762
si:ch211-113e8.11	1934
si:ch211-113g11.6	1885
si:ch211-113j14.1	2656
si:ch211-114c12.2	2622
si:ch211-114c17.1	2734
si:ch211-114m9.1	8139
si:ch211-117c9.2	3736
si:ch211-117c9.5	3712
si:ch211-117k10.3	4722
si:ch211-117l17.6	1632
si:ch211-117m20.4	1792
si:ch211-117n7.7	1772
si:ch211-11k18.4	2078
si:ch211-11n16.2	4138
si:ch211-120g10.1	1785
si:ch211-120k19.1	937
si:ch211-121a2.4	4087
si:ch211-122f10.4	2084
si:ch211-125o16.4	5305
si:ch211-127i16.2	2031
si:ch211-127m7.2	1585
si:ch211-129c21.1	3854
si:ch211-12e13.1	2210
si:ch211-12e13.12	1321
si:ch211-130h14.4	1395
si:ch211-130m23.3	3197
si:ch211-132g1.7	5742
si:ch211-132p1.2	1334
si:ch211-136a13.1	5127
si:ch211-136m16.8	4348
si:ch211-137a8.2	7838
si:ch211-137a8.4	3287
si:ch211-137i24.10	1428
si:ch211-139g16.8	3687
si:ch211-13c6.2	2843
si:ch211-13f8.1	4708
si:ch211-140b10.6	985
si:ch211-140m22.7	1923
si:ch211-141o9.10	2738
si:ch211-145b13.6	2069
si:ch211-145o7.3	2457
si:ch211-148l7.4	3576
si:ch211-149e23.4	3286
si:ch211-149k23.9	2231
si:ch211-14c7.2	5935
si:ch211-14k19.8	4144
si:ch211-150g13.3	6062
si:ch211-150o23.3	2611
si:ch211-151h10.2	1126
si:ch211-152f22.4	2591
si:ch211-152p11.4	2146
si:ch211-153b23.3	3567
si:ch211-153b23.4	3176
si:ch211-153b23.5	971
si:ch211-153b23.7	1438
si:ch211-153f2.3	1250
si:ch211-153j24.3	1879
si:ch211-153l6.6	3365
si:ch211-154o6.3	2045
si:ch211-155e24.3	2868
si:ch211-156j16.1	2661
si:ch211-156l18.8	5175
si:ch211-157b11.14	3895
si:ch211-157b11.8	2006
si:ch211-157c3.4	1630
si:ch211-159i8.4	7983
si:ch211-15d5.11	3582
si:ch211-160o17.4	5220
si:ch211-161c3.5	1652
si:ch211-161c3.6	3289
si:ch211-161h7.4	3749
si:ch211-161h7.8	1012
si:ch211-162e15.3	887
si:ch211-166a6.5	6098
si:ch211-167b20.8	5344
si:ch211-167j9.5	1960
si:ch211-168d1.3	4228
si:ch211-168d23.3	5222
si:ch211-168f7.5	4018
si:ch211-168k14.2	1104
si:ch211-169p10.1	5187
si:ch211-170d8.2	1593
si:ch211-171b20.3	1053
si:ch211-171h4.3	3507
si:ch211-171h4.5	1585
si:ch211-175m2.5	2046
si:ch211-180a12.2	2438
si:ch211-180f4.1	3131
si:ch211-181l5.2	1118
si:ch211-183d21.1	8040
si:ch211-183d21.3	5650
si:ch211-184m13.4	1766
si:ch211-186j3.6	10536
si:ch211-188c16.1	3167
si:ch211-191a24.3	4802
si:ch211-191a24.4	2440
si:ch211-195b11.3	670
si:ch211-195b13.1	3625
si:ch211-195b15.8	1522
si:ch211-195b21.5	3310
si:ch211-195d17.2	2644
si:ch211-195m9.3	3808
si:ch211-195o20.7	4456
si:ch211-196f5.2	1783
si:ch211-196h16.12	836
si:ch211-196i2.1	8083
si:ch211-197h24.6	1636
si:ch211-198a12.6	3885
si:ch211-198c19.1	1567
si:ch211-198m17.1	6493
si:ch211-198n5.11	2841
si:ch211-198p11.6	1770
si:ch211-199f5.1	3637
si:ch211-199g17.2	2842
si:ch211-199g17.9	1074
si:ch211-1a19.3	1183
si:ch211-1e14.1	6862
si:ch211-1i11.3	4850
si:ch211-1o7.2	1355
si:ch211-200p22.4	3689
si:ch211-201h21.5	1840
si:ch211-202p1.5	610
si:ch211-203d1.3	3443
si:ch211-203k16.3	2098
si:ch211-204d2.4	2728
si:ch211-207e14.4	2445
si:ch211-207j7.2	1945
si:ch211-210c8.6	940
si:ch211-210g13.5	5517
si:ch211-210p4.6	4142
si:ch211-212d10.1	1035
si:ch211-212d10.2	629
si:ch211-212k18.5	3739
si:ch211-212o1.2	2128
si:ch211-213o11.11	1579
si:ch211-214c7.4	4679
si:ch211-214e3.5	5452
si:ch211-214j24.10	1822
si:ch211-214j24.15	3234
si:ch211-214j8.12	2126
si:ch211-214p13.7	1455
si:ch211-214p13.9	1350
si:ch211-215c18.3	2786
si:ch211-215i13.3	1954
si:ch211-216l23.2	2839
si:ch211-217a12.1	1999
si:ch211-217g15.3	1380
si:ch211-217k17.9	1659
si:ch211-218d20.15	1649
si:ch211-218o21.4	795
si:ch211-219a15.3	2019
si:ch211-220f16.2	10019
si:ch211-220i18.4	2496
si:ch211-220m17.5	1177
si:ch211-221n20.8	3595
si:ch211-222l21.1	1333
si:ch211-222n4.2	1569
si:ch211-223a10.1	4248
si:ch211-225b11.1	2492
si:ch211-225b11.4	7655
si:ch211-225h24.2	2119
si:ch211-225p5.8	1508
si:ch211-227n13.3	2264
si:ch211-229d2.5	2497
si:ch211-22d5.2	4946
si:ch211-22i13.2	2245
si:ch211-232b12.5	5413
si:ch211-233h19.2	3805
si:ch211-234h8.7	4047
si:ch211-234p6.5	4772
si:ch211-235e9.8	7730
si:ch211-235m3.5	2479
si:ch211-236d3.4	4919
si:ch211-236h17.3	1925
si:ch211-236k19.2	1817
si:ch211-236l14.4	5025
si:ch211-239f4.1	4429
si:ch211-241b2.5	2091
si:ch211-243a20.3	715
si:ch211-243a20.4	1104
si:ch211-243g18.2	3574
si:ch211-243j20.2	2201
si:ch211-244b2.3	1625
si:ch211-244b2.4	1476
si:ch211-244c8.4	4313
si:ch211-245j22.3	2521
si:ch211-246m6.4	1228
si:ch211-246m6.5	7791
si:ch211-247n2.1	1469
si:ch211-248a14.8	2380
si:ch211-250c4.3	5660
si:ch211-250n8.1	1672
si:ch211-251b21.1	2226
si:ch211-252f13.5	4578
si:ch211-254p10.2	1221
si:ch211-255i20.3	1220
si:ch211-255p10.4	6208
si:ch211-256e16.3	2915
si:ch211-257p13.3	4756
si:ch211-25d12.7	1448
si:ch211-260e23.9	1495
si:ch211-261d7.3	3082
si:ch211-261d7.6	7448
si:ch211-262h13.5	2125
si:ch211-266g18.9	4792
si:ch211-266i6.3	2255
si:ch211-266k22.6	2510
si:ch211-266k8.4	3271
si:ch211-267e7.3	3310
si:ch211-269e2.1	5959
si:ch211-26b3.4	3647
si:ch211-272n13.3	8217
si:ch211-274p24.4	1950
si:ch211-276f18.2	4395
si:ch211-278a6.1	10015
si:ch211-278j3.3	3997
si:ch211-282j22.3	5186
si:ch211-283g2.1	2614
si:ch211-284e13.4	4589
si:ch211-284e20.8	1329
si:ch211-284k5.2	687
si:ch211-284o19.8	1223
si:ch211-285f17.1	9882
si:ch211-286b5.4	1514
si:ch211-286b5.5	1443
si:ch211-286o17.1	2333
si:ch211-287a12.9	1836
si:ch211-28p3.4	1744
si:ch211-30b16.2	2326
si:ch211-37e10.2	5908
si:ch211-39i2.2	1059
si:ch211-39i22.1	4129
si:ch211-40k21.5	852
si:ch211-45c16.2	6578
si:ch211-51a6.2	5303
si:ch211-51c14.1	2140
si:ch211-51e12.7	1731
si:ch211-51h4.2	3232
si:ch211-51h9.7	942
si:ch211-57i17.1	4457
si:ch211-57i17.5	1782
si:ch211-57n23.1	1680
si:ch211-57n23.4	2158
si:ch211-63o20.7	2240
si:ch211-63p21.2	1564
si:ch211-63p21.8	5344
si:ch211-67e16.4	4956
si:ch211-67f13.7	1996
si:ch211-76l23.4	1639
si:ch211-79k12.1	2115
si:ch211-79k12.2	2936
si:ch211-79m20.1	3626
si:ch211-81a5.1	1269
si:ch211-81a5.8	1988
si:ch211-87j1.4	2345
si:ch211-93g23.2	1202
si:ch73-100l22.3	4975
si:ch73-103b11.2	9447
si:ch73-105b23.6	5596
si:ch73-109d9.2	2844
si:ch73-109d9.3	3016
si:ch73-127m5.2	3713
si:ch73-12o23.1	4446
si:ch73-130a3.4	710
si:ch73-138n13.1	6901
si:ch73-139e5.4	5368
si:ch73-141c7.1	1175
si:ch73-15b2.5	2153
si:ch73-173p19.1	5032
si:ch73-174h16.4	3207
si:ch73-195i19.3	1703
si:ch73-196l6.5	2329
si:ch73-1a9.3	1417
si:ch73-204p21.2	2063
si:ch73-206d17.1	1585
si:ch73-206p6.1	1251
si:ch73-212j7.1	7710
si:ch73-217b7.1	4275
si:ch73-21k16.1	4171
si:ch73-21k16.5	4073
si:ch73-22o12.1	8120
si:ch73-233f7.1	3415
si:ch73-233m11.2	5824
si:ch73-234b20.5	1051
si:ch73-23l24.1	782
si:ch73-242m19.1	5282
si:ch73-252i11.1	5989
si:ch73-256g18.2	506
si:ch73-261i21.5	1345
si:ch73-264p11.1	1119
si:ch73-269m23.5	1718
si:ch73-281f12.4	5489
si:ch73-330k17.3	779
si:ch73-335l21.1	7430
si:ch73-335l21.2	2508
si:ch73-335l21.4	1014
si:ch73-335m24.2	1836
si:ch73-345f18.3	2159
si:ch73-352p4.8	2317
si:ch73-361p23.3	2712
si:ch73-366l1.5	1979
si:ch73-375g18.1	1240
si:ch73-382f3.1	2482
si:ch73-390b10.2	2121
si:ch73-40a17.3	2180
si:ch73-40i7.2	2163
si:ch73-40i7.5	3157
si:ch73-43g23.1	8405
si:ch73-52e5.2	1793
si:ch73-52p7.1	2016
si:ch73-54f23.4	1431
si:ch73-60h1.1	6786
si:ch73-61d6.3	2965
si:ch73-62b13.1	1288
si:ch73-63e15.2	7093
si:ch73-71c20.5	2279
si:ch73-95l15.5	3469
si:dkey-100n23.5	2904
si:dkey-103g5.4	5010
si:dkey-103i16.6	1990
si:dkey-103j14.5	1494
si:dkey-106g10.7	5693
si:dkey-106l3.7	2629
si:dkey-106n21.1	2277
si:dkey-109j17.5	3658
si:dkey-10c21.1	951
si:dkey-110c1.10	6037
si:dkey-110g7.8	3856
si:dkey-112a7.4	2127
si:dkey-112e17.1	3233
si:dkey-112m2.1	4075
si:dkey-114l24.2	989
si:dkey-117n7.5	2327
si:dkey-118j18.2	5616
si:dkey-119f1.1	4047
si:dkey-119m7.4	1842
si:dkey-11f4.7	8881
si:dkey-11p23.7	1064
si:dkey-121b10.7	2569
si:dkey-122a22.2	1880
si:dkey-125i10.3	2173
si:dkey-12e7.1	4738
si:dkey-12e7.4	3921
si:dkey-12h9.6	2093
si:dkey-12j5.1	1879
si:dkey-12l12.1	606
si:dkey-13a21.4	1354
si:dkey-13n15.2	4020
si:dkey-148a17.6	2300
si:dkey-14d8.1	3509
si:dkey-150i13.2	1736
si:dkey-151g10.3	13925
si:dkey-154b15.1	1937
si:dkey-154p10.3	1816
si:dkey-156n14.3	4422
si:dkey-156n14.5	2926
si:dkey-157g16.6	4179
si:dkey-157l19.2	6049
si:dkey-159a18.1	3429
si:dkey-162b23.4	2740
si:dkey-165a24.9	1450
si:dkey-166d12.2	5876
si:dkey-166k12.1	4075
si:dkey-16j16.4	2515
si:dkey-16l2.16	3632
si:dkey-16n15.6	1759
si:dkey-16p21.7	8800
si:dkey-171c9.3	1728
si:dkey-172j4.3	9146
si:dkey-172o19.2	1386
si:dkey-174i8.1	2795
si:dkey-174m14.3	2912
si:dkey-174n20.1	1440
si:dkey-175g6.2	3848
si:dkey-175m17.7	3358
si:dkey-177p2.18	3613
si:dkey-177p2.6	3653
si:dkey-178e17.1	3426
si:dkey-178e17.3	2353
si:dkey-178k16.1	5928
si:dkey-17m8.1	4339
si:dkey-182i3.11	2379
si:dkey-183c6.7	1699
si:dkey-183c6.8	5746
si:dkey-183c6.9	7890
si:dkey-183i3.6	905
si:dkey-183j2.10	2132
si:dkey-183n20.15	933
si:dkey-183p4.10	2310
si:dkey-184n3.2	1240
si:dkey-185m8.2	6502
si:dkey-190g11.3	3503
si:dkey-190g6.2	2292
si:dkey-191g9.5	2950
si:dkey-192p21.6	1771
si:dkey-193c22.1	1808
si:dkey-195m11.8	4245
si:dkey-197c15.6	1425
si:dkey-199f5.8	5629
si:dkey-19b23.10	3547
si:dkey-19b23.15	3717
si:dkey-19b23.7	1254
si:dkey-19b23.8	2805
si:dkey-19e4.5	2144
si:dkey-1d7.3	4895
si:dkey-1j5.4	1279
si:dkey-1k23.3	1182
si:dkey-202e17.1	1391
si:dkey-202e22.2	3560
si:dkey-202l22.3	1080
si:dkey-202l22.6	2369
si:dkey-204f11.64	1644
si:dkey-205h13.2	2444
si:dkey-205h23.2	1521
si:dkey-206d17.12	3423
si:dkey-206f10.1	4220
si:dkey-208k4.2	1560
si:dkey-219e21.2	2699
si:dkey-219e21.4	1889
si:dkey-21a6.5	1947
si:dkey-21c1.1	2512
si:dkey-21c1.4	1923
si:dkey-21c19.3	3862
si:dkey-21e13.3	2004
si:dkey-21e5.1	9998
si:dkey-21p1.3	4244
si:dkey-220f10.4	2403
si:dkey-220o5.5	2071
si:dkey-221l4.11	908
si:dkey-222b8.1	4969
si:dkey-222b8.4	6650
si:dkey-222f8.3	1266
si:dkey-225f5.4	1386
si:dkey-225n22.4	3241
si:dkey-228d14.5	3650
si:dkey-229b18.3	5269
si:dkey-22o22.2	2558
si:dkey-234i14.2	2261
si:dkey-234i14.6	2376
si:dkey-237h12.3	10386
si:dkey-237i9.1	4736
si:dkey-237i9.8	3706
si:dkey-237j10.2	1473
si:dkey-238o13.4	1794
si:dkey-23f9.4	1552
si:dkey-240h12.4	2114
si:dkey-242g16.2	2039
si:dkey-243k1.3	2324
si:dkey-245p14.4	1160
si:dkey-246g23.2	6021
si:dkey-246g23.4	1829
si:dkey-246i14.3	2910
si:dkey-247m21.3	3448
si:dkey-24l11.2	2368
si:dkey-24p1.1	3998
si:dkey-250k15.4	3269
si:dkey-250l23.4	2439
si:dkey-251i10.2	716
si:dkey-251i10.3	2832
si:dkey-256h2.1	2336
si:dkey-260g12.1	1483
si:dkey-260j18.2	7167
si:dkey-261h17.1	5389
si:dkey-261l7.2	1465
si:dkey-262k9.2	4181
si:dkey-264d12.5	2891
si:dkey-26c10.5	1533
si:dkey-273o13.3	2389
si:dkey-275b16.2	2663
si:dkey-27h10.2	2689
si:dkey-27i16.2	1228
si:dkey-27j5.5	1391
si:dkey-282h22.5	1491
si:dkey-283b1.6	676
si:dkey-283b1.7	3054
si:dkey-283b15.4	4145
si:dkey-288a3.2	2101
si:dkey-28a3.2	6130
si:dkey-28e7.3	3820
si:dkey-28n18.9	1886
si:dkey-29p10.4	2815
si:dkey-30c15.10	4925
si:dkey-30c15.13	1668
si:dkey-30c15.2	1235
si:dkey-30k22.5	1151
si:dkey-32e23.4	3773
si:dkey-32e6.3	5192
si:dkey-32e6.6	1380
si:dkey-32m20.1	1816
si:dkey-33c12.3	2364
si:dkey-33c12.4	3035
si:dkey-33i11.1	3118
si:dkey-33m11.6	2037
si:dkey-34d22.1	3050
si:dkey-34e4.1	5505
si:dkey-34l15.1	499
si:dkey-37o8.1	1617
si:dkey-38p12.3	4419
si:dkey-3d4.3	3025
si:dkey-3h3.3	1746
si:dkey-40c11.2	2806
si:dkey-42p14.3	583
si:dkey-43k4.5	2222
si:dkey-43p13.5	905
si:dkey-44g17.6	2561
si:dkey-45d16.4	2152
si:dkey-46i9.6	2458
si:dkey-49n23.1	5082
si:dkey-4e7.3	1359
si:dkey-51e6.1	592
si:dkey-54n8.4	3522
si:dkey-56m19.5	2790
si:dkey-57a22.15	1006
si:dkey-5i3.5	2461
si:dkey-61l1.4	4321
si:dkey-63b1.1	1754
si:dkey-66a8.7	2779
si:dkey-66i24.7	1331
si:dkey-67c22.2	6097
si:dkey-69o16.5	1156
si:dkey-6i22.5	875
si:dkey-6n21.12	3142
si:dkey-6n21.13	1872
si:dkey-70p6.1	4073
si:dkey-71d15.2	764
si:dkey-71h2.2	1741
si:dkey-71l1.1	2425
si:dkey-72l14.3	2329
si:dkey-73n8.3	1274
si:dkey-76b14.2	5157
si:dkey-76k16.5	1697
si:dkey-76k16.6	1574
si:dkey-78k11.9	1938
si:dkey-78p8.1	3289
si:dkey-79d12.4	3335
si:dkey-79d12.5	1994
si:dkey-7k24.5	5599
si:dkey-81h8.1	3827
si:dkey-82f1.1	4853
si:dkey-82o10.4	1750
si:dkey-85k7.10	1291
si:dkey-85k7.12	5818
si:dkey-85n7.8	497
si:dkey-86e18.1	1195
si:dkey-87k14.1	3882
si:dkey-87o1.2	1024
